record_id,diagnosis,treatment,notes,date_of_visit,create_at,update_at,pet_id,vet_id
49cbea54-1c09-4953-88ec-736724dc300c,Feline Leukemia Virus,Ear cleaning,Limit water intake,2/7/2005,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2e6e18f4-6a77-461a-9a9b-5e53b4ed2012,1dc3a843-bff8-4aaf-8900-61d38a92e100
3096e405-0b14-4553-af7a-609ea3ae9125,Mange,Steroid injections,Keep pet's environment calm,10/9/2016,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e4fc071c-236a-49c6-8902-1ec2bccf7695,fdabea79-f3ff-4311-93b4-9976c17350f5
55185562-85ba-4c4d-b54a-29917edcf2b4,Canine Parvovirus,Steroid injections,Monitor for signs of infection,9/29/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0ee2b6ea-dad4-4b96-a635-957ee3285b89,105597e4-2d76-445a-9dbf-bde5a3b43468
c781fc59-182f-4c66-9e06-0c2a6a853ec7,Heartworm Disease,Steroid injections,Regular vet check-ups recommended,9/21/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,af202511-fa12-437d-bbca-203adf69817b,5138111f-d091-413b-91ea-6e3775feaf50
6a287078-7461-4c74-9202-8dd7a3ca0d5f,Kennel Cough,Surgical intervention,Reduce stress levels,4/23/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,89e25545-b096-4493-a78c-01ea43f77f4d,82852627-7d5e-4d6e-8721-4a2572fe0a35
ade884ac-201e-434b-8f24-cbb652091cd5,Cushing's Disease,Laser therapy,Reduce stress levels,9/1/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7b6434b6-e3b9-45cb-a1a7-cc5e6e3d2c28,843d6843-d4b7-4bc6-b4bd-b1178d1fe38a
8a1414e5-d37e-4c0e-8a3b-60d945dc96c5,Worm Infestation,Skin creams,Limit treats,8/30/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c574c8c3-3dbf-4fb4-96dd-1c2abee9f8ca,591d2afe-1b54-49b2-b807-3dfbe357b606
86df0e08-5415-4915-b89b-3f9b876b5603,Cataracts,Bandaging,Limit water intake,11/2/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,04f2eab9-66ac-4f19-8f51-b8028fde8a47,6b000f15-eaa0-4b50-84c5-386276863b15
e0cc92d0-be06-4181-b12e-2c3778d9d290,Allergies,Bandaging,Needs grooming every 2 weeks,12/10/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fec7e619-2cbd-4a5c-bfb3-7963d1c71e41,f43409fc-6e08-4b76-822a-b1f151010f5b
4a3b8333-2d21-496d-9ee4-1c377f48338f,Vomiting,Fluid therapy,Avoid interaction with children until fully recovered,8/22/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,dc4b6ba0-50d5-4c58-85ff-51a875d2f2cc,534a0a8d-c920-4ce5-ba07-23ee65cee8e6
d1550cbd-bab6-494d-a983-f4d65fcb3af8,Respiratory Infection,Deworming,,7/28/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e210c4ef-870b-4356-875d-5f5b42834704,6b000f15-eaa0-4b50-84c5-386276863b15
190506bb-10d8-40dc-b371-a4c00d60dd8c,Worm Infestation,Surgical intervention,Limit water intake,6/3/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1d687154-c546-41ce-b504-b394237fd8c3,82852627-7d5e-4d6e-8721-4a2572fe0a35
da7b2556-5e53-43f9-936a-8b53a6355a25,Torn Ligament,Antibiotics,Administer insulin after meals,8/6/2004,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,17ffb86f-ca01-4510-8814-7fbe335bf200,5f897080-971b-414a-836b-f285cdd7664d
96c9e438-c8f3-41db-be9f-bbe001c863d9,Hip Dysplasia,Flea treatment,,7/5/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4c4895ff-6fc2-49bd-ac5b-ce70f2f2859a,53f34619-10ca-4e6b-9bb9-98af7cf40298
1e2d4068-1573-4e9d-92ef-4adaa5a241d3,Kidney Disease,Chiropractic care,,1/2/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fa0901aa-8a13-4906-ad44-f0f7987249f6,95c9f549-e476-434d-b53f-87e302fddb14
cfbafcf2-a648-42db-9a63-4c07628bbd45,Cataracts,Cold compress,Keep pet's environment calm,6/1/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,75f265bf-fa8b-4e82-bb8f-8cdfd79e7c26,e1ddc76c-3d35-47c9-b6b2-d8655a809d57
43b25e24-3e2a-4bef-a1a4-a0b00affbaad,Cataracts,Eye drops,,2/4/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,8ce41e64-d7f1-4b5c-bd97-a299e6e0d202,d3b1e076-fa39-451b-978c-1ec5f2ab9e62
682cd5ef-2290-47ab-b4ed-7e60bc55584d,Worm Infestation,Antibiotics,,6/15/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,66213735-e5a1-40e1-b987-24fc5720aa5c,1c42e31c-c28b-4345-8116-39641c629011
25df2a86-d898-4c15-9e52-2144874484da,Fungal Infection,Physical therapy,,7/31/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0fc4ecca-da27-4555-aafb-074d5824b48f,ea3e2dde-50c4-4441-ad45-fbc007839840
e90fe71d-ed44-4a51-85a6-a56f9545a80f,Diabetes,Chiropractic care,Should be kept in a cool place,10/21/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fc1918e4-2cb4-4297-ac17-4c7378f9d459,6a0a4d57-c67c-4659-8e49-da88220a4104
2a256e28-5f93-4d41-889b-40f1509c5647,Cushing's Disease,Antibiotic cream,Ensure sufficient hydration,10/24/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cf4905b2-7606-46b4-9b51-f0105588647d,39305a66-22f1-4f41-a3ca-438e5ac802ea
fb076873-4983-4a13-b0c1-66b223d4df7e,Obesity,Topical ointments,,8/24/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d573e202-1bd0-4004-ae75-e8145064aa6e,f43409fc-6e08-4b76-822a-b1f151010f5b
1c75a757-7b09-4c3f-9dea-f5f1952747a5,Fungal Infection,Joint supplements,Monitor weight regularly,12/21/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ae1dd50b-1081-4a07-a855-752ea0d78ceb,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa
de4c198f-50f4-4e28-98d7-e2fec0190b8b,Dental Disease,Surgery,Record symptoms for next visit,5/12/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,17d207a4-f86a-452a-bd4f-8306830038e6,6a0a4d57-c67c-4659-8e49-da88220a4104
558472af-8ea1-47d0-a1a0-8ab269b584c8,Canine Parvovirus,Behavior modification,Needs grooming every 2 weeks,3/25/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,58f6ab49-432a-4f9e-81d0-7d4941bb4b64,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9
1f9d5531-bd37-4c65-aaac-ec7c817eef19,Tumor,Antibiotics,Keep pet's environment calm,5/23/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5ae08177-06b5-4f81-aaf6-4cf934ce6094,8b3bf1eb-e145-4462-b600-02bb14e25c69
51b38cc4-f3f3-4a66-acbd-4dab32fcbf5d,Skin Infection,Laser therapy,Monitor appetite,10/5/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7587acf0-1dd0-4dd5-b5e4-f6910fa261db,214b2ba1-82ec-4777-9c73-11930c64b1f3
06bcfad6-9f9d-4ff7-afa2-fd54e1a50e0c,Diabetes,Pain relief,Keep away from other pets,7/5/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,109de33c-13df-46d6-a475-5c2aa94492ee,e9e79837-7736-46ba-980c-9590776a4e68
f3a14ca3-8532-45c2-b09e-5d9674e12f27,Mange,Fluid therapy,Wear a cone for 5 days,1/28/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cd5ed4c5-9469-443e-846b-05075a64f553,95f7dd28-b84a-4567-81c0-e53695328131
4a3aa4cb-59b0-426f-bf06-5566eb33aaf1,Fungal Infection,Joint supplements,Administer medication twice daily,1/18/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0c619f11-8b8b-4b3c-99d7-d1b4c5c9901a,6a0a4d57-c67c-4659-8e49-da88220a4104
a1fb2e54-2ea3-410c-8225-b67d48d80da0,Allergies,Corticosteroid treatment,Needs grooming every 2 weeks,6/29/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,32e35a4b-70a0-4bb1-9d63-1cdb7029918f,97230189-175a-4da4-8a7c-49397292c68b
0824d758-4189-4e61-9a4d-e009b1ac2044,Torn Ligament,Antibiotic cream,Regular vet check-ups recommended,10/17/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,38dcd8c0-58b7-4215-80f3-e197a2aef788,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e
3a3598a9-6433-4984-b9e1-917664c2b8dd,Feline Upper Respiratory Infection,Fluid therapy,Apply ointment every 8 hours,2/21/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4b40d7ca-e27e-40f5-bed1-8ea599e5e388,b894e284-d6ea-487f-a6b8-a77c33ade36d
90c1c408-612e-4dfc-a0a3-97ed28366200,Heartworm Disease,Flea treatment,Regular vet check-ups recommended,3/13/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,88167653-c95d-4216-af1c-c80e04a3dd11,69aafdbd-6faa-404b-8997-7bbc6a2494e2
4e1a3263-720a-47ae-acf8-ec4911807002,Hip Dysplasia,Chemotherapy,Monitor appetite,9/14/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d542bd76-8285-4116-829c-10a6ae339482,d43a714f-e588-45a0-89db-17076cfbc3ab
5a2ca6e1-081e-4ded-bac4-b41fd1b3723f,Diabetes,Dental cleaning,Needs grooming every 2 weeks,11/30/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,55effc01-1faa-47ab-b7c0-c8d412b592f0,6c20c901-e144-4ebf-a523-3d974f2e7022
86c4b17a-680e-4e03-b62a-037082b6497c,Vomiting,Joint supplements,Should be kept in a cool place,3/20/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,adfa3be8-e8b8-4378-b9cd-82f17dce6eac,816d02ba-3bbf-4d46-b116-e33da7f614c9
a297ead1-ef58-482d-ab27-2f1709264277,Allergies,Eye surgery,Ensure sufficient hydration,7/9/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7e5b8a28-8ff1-4d4c-b8d6-4953370ee2fa,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
5cac2943-01bf-4610-a07c-ccccfa583268,Hip Dysplasia,Heartworm prevention,,9/30/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,5710388c-f97e-4937-8d7f-589fcb7df53f,fdabea79-f3ff-4311-93b4-9976c17350f5
c01206db-bf4d-4eef-ae4e-123887190f14,Respiratory Infection,Physical therapy,Apply ointment every 8 hours,4/27/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ae8758aa-bead-4549-a230-d597b2e7cba2,0f10e7c0-877b-45c0-bd18-4d9efdd46061
e7310341-8ba2-4bd9-b26f-d0847303aafc,Kidney Disease,Antibiotics,Wear a cone for 5 days,1/24/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,73f34633-fc0a-4003-b10c-0b753fe4b144,6cf5e671-a006-4a0a-a550-87b2a42e0123
922803ed-41b6-457b-9fd6-1901f1946483,Heartworm Disease,Joint supplements,Follow-up visit required,1/3/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0fff6024-e34d-4a66-8e20-b35ee6bf6dae,59dec043-c4be-45c4-8284-816ead71a20f
811e82f4-7d41-48d6-99d6-c1b6fec38c2e,Allergies,Fluid therapy,Record symptoms for next visit,11/11/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,18301681-30d5-4e6e-a934-63fe7c78ec32,b3763f22-e06d-40db-b94f-25fbd158a4f0
6a197dcc-994b-4180-ad8a-e45ab4eef2ab,Autoimmune Disease,Topical ointments,Needs regular vaccinations,5/25/2000,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,01d0d18c-2bb4-4908-9f4d-006ac1ff8f75,7d70ed67-a9b0-428b-a58d-04291a486adb
9b51b68f-18d5-43b6-aee5-f4a4c1819820,Vomiting,Chiropractic care,Requires special diet,1/24/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,09e1d207-b425-4afd-a554-719abc98cc7a,3889a284-e09b-4474-9570-0900d8832a1d
cee87670-e4f8-45bf-abd0-94618f03e4de,Ringworm,Behavior modification,Keep pet indoors,10/18/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b1bc9f4d-c3c8-45bb-9c54-fd062797c9aa,9ee0535d-01e8-499d-ad87-ac1f07201d3a
b8249b12-9ef9-4f25-94bd-de011ab7a0c9,Urinary Tract Infection,Bandaging,Check for swelling,2/20/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d57ce81b-0815-4149-bc93-6a636bceb738,2d2e7bc3-4e4c-4dc8-b980-29cd50541ba8
2d9e8ffc-5d00-4f41-88b4-0ce5d79ea79d,Kidney Disease,Anti-inflammatory medications,Needs regular exercise,5/9/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,48057bf2-b1e2-4ab8-be05-c815a01dfdec,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f
492bdaba-89f1-4499-afea-7f9c4dee21e3,Vomiting,Insulin injections,Avoid direct sunlight,1/2/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7ee3d335-1ae4-4a53-95a0-96a0f30a5f80,105597e4-2d76-445a-9dbf-bde5a3b43468
c25e3398-81f1-45c6-9964-d011615525b9,Feline Leukemia Virus,Surgery,Administer insulin after meals,12/15/2013,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,66c49056-f194-49fe-bbf8-d32aa37f24f3,7be01214-248a-4ca1-a35f-e6a24b140cb8
1c7b085f-6c75-4d0b-a591-a6a8b68ba556,Autoimmune Disease,Behavior modification,Monitor for signs of infection,8/6/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ff61e0ac-0a4f-4eb2-b45e-e35cd9c074b6,c1ef28d6-ed37-4772-932d-1c00976284d9
4ec32cb3-92a5-4701-a19c-a916b2cb7e2e,Ringworm,Wound cleaning,Wear a cone for 5 days,12/16/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,b04e9254-2716-4bfe-8d75-597e242398e0,e502413f-1446-4859-ad29-42cf0b23affc
c12197bf-2eeb-43d9-a067-b3db740a5ef9,Worm Infestation,Eye surgery,Avoid scratching,9/17/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7948d61f-ae30-446e-9761-d412f0722243,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74
5711ca89-27eb-4176-b0b7-a779794a14a1,Diabetes,Pain relief,Keep away from other pets,4/25/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,92436b90-c90c-4c38-b5a4-ffdf36c58700,80ba6dea-0188-4dcd-b625-2a6960147fca
59562849-0b23-48bf-8cd8-f2c02ba6281e,Pancreatitis,Antifungal treatment,Should be kept in a cool place,8/10/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cda1676e-aa8d-4c8e-bd30-d3e69804dbc3,fa708656-df65-46b0-b7a7-05d398594045
95f32ee9-1ce1-495c-9a07-cf0f0d98cfa7,Kennel Cough,Eye surgery,Record symptoms for next visit,3/23/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7a51f436-9a32-4536-bc1b-346d5e49d70b,9b6f2907-e03b-468e-a800-42764939c755
10513ac1-8ab2-4012-88f2-23dcdba6ecc6,Fungal Infection,Eye drops,,8/28/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9c528ad5-a9e0-48ef-bba9-a2af67822aa6,6cf5e671-a006-4a0a-a550-87b2a42e0123
9184bbe7-4575-4462-922d-002cd29709a1,Vomiting,Nebulization,,3/24/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ceead4a3-ab2e-4c55-b5fe-84415bb65021,9224d36c-02f0-4bbf-ba4e-534de88ecbc4
a6535989-afd0-4c43-bf6d-65ffd3acbbb3,Mange,Antibiotic cream,Follow-up visit required,4/13/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ffb63a11-70e2-441a-b839-00bd81731e5d,39305a66-22f1-4f41-a3ca-438e5ac802ea
4f41b662-4ce8-4510-9d0e-ea5f143572d1,Flea Infestation,Flea treatment,Avoid interaction with children until fully recovered,9/26/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c02153b0-21c8-47e6-a572-4c972d1b1ecb,36cf5e41-9389-49c2-a270-f71fed091abf
c483fffe-103c-4552-9cc9-9a055e0acace,Arthritis,Chemotherapy,Requires special diet,7/18/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d835304c-f623-4381-8ab7-4f3a695cc1cc,337f4d29-5977-4e76-b493-41dd50e41a3f
98c3f152-6dee-45c0-b48f-dde5e198ade8,Vomiting,Antibiotics,Needs regular exercise,5/11/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7a3e7990-c270-4e91-a3e2-6f93d2c0e08f,90f8c645-608f-4326-9683-6e9b91e1c469
a8af3410-e426-468e-b240-ec2accb3d31f,Diabetes,Behavior modification,,11/24/2020,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,6d6fafb5-534f-4add-8f24-c2dc2f05d5f0,ee68f715-c13b-42c8-b389-1e7eb902e3ec
4d49f204-c387-48c6-b1df-d88e66ef5735,Skin Infection,Steroid injections,Keep pet indoors,1/3/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,fe9c711a-de75-4441-94d2-3ec017230d5e,bc34e8da-60d8-4f6d-9d4f-de73f99c77d1
5b429958-cc09-4d5b-a8b7-0104beb683a2,Feline Upper Respiratory Infection,Nebulization,Do not feed after 8pm,10/23/2007,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,c7c0af68-6b0e-43b2-adf8-4c784db05ee4,2d2e7bc3-4e4c-4dc8-b980-29cd50541ba8
1892873a-8079-4e66-9865-fd3db5e06806,Kidney Disease,Antifungal treatment,Do not feed after 8pm,8/6/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,1dacd3ac-b1a2-4c2f-9f53-31072deb1e03,591d2afe-1b54-49b2-b807-3dfbe357b606
6782ec51-8137-4717-9e06-c5a80b10f13e,Ringworm,Special diet,Keep pet's environment calm,5/20/2012,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,e349f5b6-ce76-4dda-bdb6-b7a87c832248,6c20c901-e144-4ebf-a523-3d974f2e7022
1decca8a-243e-4327-b8c9-32fab4c5056f,Worm Infestation,Insulin injections,Keep pet's environment calm,8/18/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,9d49a59c-710b-4ed2-8162-cb587f14d7a1,8b3bf1eb-e145-4462-b600-02bb14e25c69
a02b5428-00ef-46f8-8ed7-9acf2463fed0,Torn Ligament,Cold compress,Needs regular vaccinations,3/28/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,17cafc27-582c-4861-a81b-091b8ecc47f2,aceaa675-8e2c-44f9-9939-dbf5998d55b3
2184919e-9b6d-4bee-86a0-8e47998977c5,Allergies,Radiotherapy,Limit water intake,5/2/2001,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,026dc48f-1220-4296-befe-981f6790f06c,3889a284-e09b-4474-9570-0900d8832a1d
5096db7c-f2d9-4bc4-94c9-c4c8eb8e60e7,Flea Infestation,Bandaging,Ensure sufficient hydration,8/7/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,59281984-ea6b-423a-a868-a7a602d8738d,d3e25d60-5188-44d7-b270-9838793a6661
be6b4d82-98a4-4b04-a3c7-5eac8e4ae9e3,Cataracts,Hydration therapy,Requires special diet,7/5/2017,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,f2b480b4-2c14-4408-ad3d-4b482935ee02,f43409fc-6e08-4b76-822a-b1f151010f5b
9d7820cd-9929-4d21-a63b-9eac95881d94,Eye Infection,Flea treatment,Keep away from other pets,5/14/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ec3a04ba-dcb6-406c-9ed3-36f91a617c9d,71388745-ca94-490e-b396-5d964572341c
abfa1ab1-c357-4bb4-9d20-9f3b83b7b339,Flea Infestation,Antifungal treatment,Clean ears regularly,3/21/2025,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,79bba660-3e8e-47b5-b3a7-9247a7516dc9,49b2f9ba-653b-442b-a78c-6e695e5bb98a
af19e117-e4fc-4dfe-aefa-52ce7f7c9040,Feline Leukemia Virus,Antibiotics,Avoid interaction with children until fully recovered,9/6/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4f458f1e-ba8b-49a2-a502-08ba5defd30c,95f7dd28-b84a-4567-81c0-e53695328131
21e96e0b-dcb2-46ff-a7ee-af1833daeb0a,Urinary Tract Infection,Acupuncture,Avoid scratching,9/14/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,4b804877-02bf-49b8-a583-a3bc3cb0c182,4d268e1f-3cdd-497c-a49c-bc6d75c3eeab
49873145-b62f-41f3-a6d0-9b0d593a9ac3,Allergies,Topical ointments,Limit water intake,1/25/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,aac13d4b-c4e6-4fea-817a-d246f8a7ce84,80ba6dea-0188-4dcd-b625-2a6960147fca
a8979c33-4d2f-4bef-95f2-fd0415d1a689,Skin Infection,Behavior modification,Apply ointment every 8 hours,2/19/2009,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ab2c0e90-750a-4340-a2c6-49af96100dfa,2b504649-8c6f-44f3-8d5e-d2f45d47deab
c2a4be1f-e958-4f1c-a634-fac7de2fdd1a,Mange,Topical ointments,Avoid interaction with children until fully recovered,3/20/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,3cfd514e-ee99-49b7-810a-4fdc29757802,53f34619-10ca-4e6b-9bb9-98af7cf40298
1acb4eca-40a0-4c53-a702-9beaf50f84b7,Flea Infestation,Behavior modification,Monitor for signs of infection,4/3/2023,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,cfd60a83-bc95-4914-979b-ac0ec932e2d7,39305a66-22f1-4f41-a3ca-438e5ac802ea
deba6f1b-f755-45f7-85d0-6d985a48b059,Tumor,Chemotherapy,,1/27/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,16131367-5d09-465c-97ef-6a2ade734517,d43a714f-e588-45a0-89db-17076cfbc3ab
826952b1-ccf1-440a-b3ba-4ec11c9dd0fe,Vomiting,Surgical intervention,Follow-up visit required,9/12/2015,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,d57ce81b-0815-4149-bc93-6a636bceb738,80ba6dea-0188-4dcd-b625-2a6960147fca
b6bcddcf-7217-44d8-9f5a-4beea5d18648,Kidney Disease,Hydration therapy,Limit water intake,4/2/2021,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,eb67eb7b-3792-435b-97f3-5c8b7d470cb3,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae
04db7fcf-acee-4b69-9bf7-3db795abc629,Arthritis,Cold compress,Reduce stress levels,9/6/2014,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2778204e-7aab-4b3e-8f06-a173c013ebd8,673dc36e-f276-4e88-8c62-bca1dcf32ea1
816d432f-77df-456b-8e12-13759492fda1,Canine Parvovirus,Steroid injections,Requires special diet,9/14/2018,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,afd766f9-c01c-4fee-a99b-0ab47c257792,95c9f549-e476-434d-b53f-87e302fddb14
9c781cb2-fb66-4fa9-ab73-fb6238abe229,Heart Murmur,Nebulization,Schedule dental cleaning,11/8/2008,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,23a052ff-a311-44fb-ac9c-cf1649d08a74,90f8c645-608f-4326-9683-6e9b91e1c469
4227a2ed-509f-460e-9702-4e688ace0f9d,Heartworm Disease,Anti-inflammatory medications,,6/28/2006,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,21c9bfde-d049-461a-99c1-c7dedb351431,b3763f22-e06d-40db-b94f-25fbd158a4f0
c972ccd0-4ed8-4e44-83df-8d9ae36ec57b,Heartworm Disease,Insulin injections,Should be kept in a cool place,9/28/2024,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,7bde1619-ec65-4129-b324-ef5730e4b675,214b2ba1-82ec-4777-9c73-11930c64b1f3
c85fb56c-9eaa-40e9-90cf-b5d78cf03084,Urinary Tract Infection,Radiotherapy,,9/18/2019,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,0b715ab3-518f-4346-8c25-9243b7da3659,9028ba15-2fb3-4724-a2f6-dc3a41079583
6059de57-3a53-4bb7-b881-365e2b901a2f,Urinary Tract Infection,Antibiotic cream,Do not feed after 8pm,4/29/2011,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ee68e791-3df9-4b14-9bc4-ce180b8109a0,5138111f-d091-413b-91ea-6e3775feaf50
5464a961-eecf-4e44-9457-35740d3c0ed6,Eye Infection,Joint supplements,Keep away from other pets,2/3/2010,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,11d3cfbe-11bd-44b3-9751-643e2fd5c8df,673dc36e-f276-4e88-8c62-bca1dcf32ea1
e6127d69-7f6b-4ea4-a2d8-55db669c797d,Torn Ligament,Heartworm prevention,,8/8/2002,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,46ed17bb-daca-480e-8362-c0d3241dbd46,30e5dac2-99e4-4a74-852e-b400c2018e19
8ce53e0b-24e0-48aa-8dba-ea5a1aae1cb5,Diarrhea,Chiropractic care,Wear a cone for 5 days,6/28/2003,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,2c756be5-a635-40ae-9454-f67cc75acb0f,4168f51d-c2fe-4952-8416-57868f4035e0
8af3221c-22a3-4f75-a3aa-ec287ace89f6,Worm Infestation,Anti-inflammatory medications,Reduce stress levels,4/11/2022,2025-05-29 11:03:54.847057+07,2025-05-29 11:04:19.421243+07,ae128c7c-66a9-49cf-afd2-83cc3d64db44,6c20c901-e144-4ebf-a523-3d974f2e7022
