stay_id,check_in,check_out,room_number,special_care,pet_id,staff_id
478ad3fb-a47d-48a0-acb3-f1970fba41a5,10/24/2004,4/17/2006,AM6125,Requires medication for anxiety,d305ac2f-3dc4-4c4f-b43f-558b3dfd9ca2,8e4a4238-c039-46f0-93c0-68c688f7d6ef
6ad035b7-58f7-4733-a371-1f48a3b2b5a2,6/15/2016,9/9/2014,AZ2658,,db9660ff-ceac-44cf-84ee-8f49f2fa7eda,4b64f4f9-d58e-4758-b992-69b21387726a
449a3f8f-fe88-4301-9082-3dc4288e0549,1/11/2017,8/9/2005,SQ8993,,668031f2-941d-4900-8b68-ed146cb72a90,43c4431c-e919-4d11-82e8-74e354761952
af4c4c02-7bd1-4577-a39a-abd4e3de82c9,8/6/2003,4/11/2002,AZ9148,,319924a2-5772-458a-abf8-d2b567a71e85,8208f0f1-fb11-404f-81fb-e0fe2fc481e0
b02dfa7d-d002-4ce3-876d-03bc9c5f2ce1,2/8/2001,3/12/2006,QF7218,,02f13063-8cef-412e-b562-30084a731528,f8d173cf-1ae4-4886-90ee-d3019db2162e
c749ec7e-470a-46c9-931e-5717d5ba2421,7/15/2009,4/2/2002,QF2814,Needs regular ear cleaning,f466ccdc-92ce-47a2-b3a6-c08580a12891,caf6b969-eb23-400f-836e-41f9c55a0e4e
b263d84d-4227-43da-9f4c-9861b2c4276a,5/25/2000,11/18/2022,BA1599,Requires special bathing products,c6751772-f498-446e-b657-f3244d9f00b2,6b61a540-14b2-4563-a68e-46122fe66488
320e8b02-ff76-4157-ad55-4ea198a79fb5,12/13/2013,12/6/2012,AM9145,Regular hydration,a26603bc-9fec-4f89-ac70-d452b0b775f2,acafc289-d4eb-4e89-a6fa-907b89ba74fd
b5325c2a-7220-4cfe-85ae-656390ab4fb4,8/27/2011,9/21/2019,SQ8332,,6484ebaf-104e-4dae-8429-7b9b60ae9020,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
f38e9dfb-6a52-4fdb-9a5d-3c8f911bf10e,2/12/2012,1/17/2020,DL6886,Requires special bedding,267f44aa-975a-455d-a7ee-dc1e49b6393f,c644bf08-e946-472b-89da-29f6d6abac17
a7958747-54a7-4210-8ecb-287d4497dedd,3/3/2022,9/10/2022,KL9656,Must be kept indoors,2c6b520f-d553-487d-aef8-e5b6aee0361a,b83de6fa-efa0-49b7-ade0-51e04b85aba8
0b47fc53-40fb-44bd-8906-6de4d1b4193f,12/17/2010,3/8/2023,SA1511,Needs regular vet check-ups,da31ac55-0fcb-4dc2-8e69-364e3aab7e0f,464699eb-0703-45d4-a294-b2c21e3de0e4
0ad4eb8a-fbe1-4f28-98d1-3222ba16e2dd,8/16/2016,2/13/2017,SK5287,Needs regular vet check-ups,9e78ae5c-5f95-42d2-b666-a9dd03119802,c6abbc2c-7d04-4c0e-80e7-6a098f97b5f8
d36b0ff9-5bba-495a-bffa-e9b43f8e3f89,1/1/2004,12/14/2002,AI1448,Requires daily medication,038859ae-548c-4a42-9ff4-10221e03af9c,dab552dd-9544-48ef-9438-a9def7ca4f13
b4d47007-5d90-4c41-94c0-6138fbc7544e,10/27/2024,5/4/2024,KE7452,Regular hydration,d23db24c-ade5-473d-adc3-f766daf76179,f8d173cf-1ae4-4886-90ee-d3019db2162e
872ad951-121e-49ea-88b6-8d18303230b4,1/5/2002,2/10/2015,WN2810,Requires medication for anxiety,c3555a76-11f6-4352-9e21-0cd89320b30d,1a8f0baa-4439-4a42-9fe4-f655b0c68c8b
e650b1b2-3950-4ecc-bb47-6763f5efea91,9/7/2016,6/25/2001,AZ4856,Special care for post-surgery recovery,dd8dae55-140e-42ef-a71c-bee852c4dc0f,74a63dc4-b751-47a6-bd4a-b88d15949325
88bf2024-0d89-4edc-92d9-cbf10ad9a94d,6/25/2013,4/25/2015,IB8664,Needs extra attention due to age,ae1dd50b-1081-4a07-a855-752ea0d78ceb,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
02602bda-2c9b-4da1-b7f7-7cb8d17d2d7a,6/1/2009,10/6/2013,IB9642,Must be monitored for allergic reactions,335f95dd-d0ee-4ada-89de-5592df58c571,762e8ac4-f21a-4cbf-a141-0f107166bb8a
2ba00af9-d830-4843-a0f9-66b918368ff2,6/3/2008,9/18/2003,AZ4746,Must be kept on leash at all times,b2e4da60-9a59-465f-b9d8-ba7567589194,83d8516d-c8f4-4b2a-a804-aeaf64784d76
bddd004a-a524-4b83-8c18-6d4380360577,3/23/2012,8/11/2019,UA9725,Must be kept indoors,5191db42-5abf-479f-b68a-5de58f5b1683,aef3b0db-6d52-4f5a-ba55-54f053a5f9df
146f79f8-b7c3-4031-8b77-4776abc64aa7,4/16/2024,6/24/2002,SK9370,Needs extra attention due to age,60b9326c-cd00-48ea-a2eb-5e845ba3fdc5,b5f0b78f-45da-43a5-b4ae-916dca68495c
a76bb58a-41e6-4579-a529-ff71c7c6de95,6/7/2012,11/29/2013,SA1292,Needs rest and quiet environment,bac65d77-6f3d-40b9-a21f-d03fd7aa9411,53d5c300-566d-4631-bb65-9b816561c56d
fc2cb6f8-ae65-42de-bd36-2e2c359358d6,8/17/2014,2/10/2024,AZ7413,,6484ebaf-104e-4dae-8429-7b9b60ae9020,91cf4dce-7dfa-418f-b6cf-5d4a14394b29
1a1a3779-1968-42b6-a67b-3d96c2b52634,6/23/2001,11/11/2006,AF7165,,ca54ac2b-b401-423b-8375-6373894365d4,e4231f86-48ee-4219-bd63-ff9090eb6d6e
332cc0af-12a3-43dc-9a21-12d64f9d1e75,11/6/2018,12/6/2023,AC2616,,2a92dc9f-8a97-4fb7-9e7b-62354384cc7c,01243cca-3841-4158-b375-4cf95720f081
20299503-9b93-4dc6-9275-2da258a8458a,11/10/2004,4/19/2017,QR6792,Avoid exposure to bright light,d7b5451b-679d-40c0-af56-f240e122a467,993c6e15-a6ea-4bc9-bd58-64773ddb30f8
a0c0e062-8d74-49a2-ac12-677e77b8f894,2/24/2023,3/27/2025,BA2034,Needs assistance with mobility,9a65cc96-f605-42cd-acf8-61a6eb23a047,23ee3c69-ea03-450b-8523-16abc931ebc0
f2877c26-d972-49bb-91da-f19332ff15e5,5/13/2007,9/25/2017,EK4100,Must be kept warm,efdf1d10-b7fa-44f8-8b3c-838755cc2121,6143512c-f7d1-41bd-bacf-fd4cd790b297
05c0e336-c230-4095-aa2a-a9032eab3d91,2/17/2006,3/17/2008,WN7221,Avoid high-energy activities,d6b84fb3-28eb-4e65-896b-d086fef6506b,b415e80c-91a8-44d8-bc4f-7acf2515bf59
21f342e4-8c50-4c98-a132-a39d35f46e16,12/21/2001,9/7/2010,KL7317,Needs regular vet check-ups,8b898ef6-4a22-49b6-8ba1-a0acc964e3f9,5cb4db40-4a0b-4504-878a-1813c2d56473
5046be48-ffdf-4c72-8687-3c3d08f23ff1,6/12/2010,1/16/2025,SA7154,Must be kept warm,75f265bf-fa8b-4e82-bb8f-8cdfd79e7c26,86df1b87-0747-4748-8bf7-17dd9c4c13fc
56b547af-714e-4b46-b08a-182687858950,2/29/2024,1/17/2012,NZ7946,Has sensitive skin,8189d2d0-82e4-4e4d-9188-bef20b418d58,96ed3445-5a7f-4f2c-aded-5c82df8aa250
6b2d0c5d-e0e1-4969-92d5-9915e977dcab,12/17/2023,2/7/2023,NH3493,Must be kept on leash at all times,fcef82bf-6ea3-4c52-af51-b24efea02214,4e932fe1-3e71-4831-8ad6-2712b88204a4
b80eda49-5c71-49f8-aaa3-25b31af70e35,12/16/2021,3/19/2004,AV3765,Has sensitive skin,238928ce-02e6-4a6f-b75c-00aa6b522476,4f21b0a5-d33b-4de6-9ced-d8866f7c8539
3cbee97a-7cab-47b7-be9c-b6850296ce1c,10/2/2008,10/14/2021,UA2642,Must be groomed gently,03d4e6dc-726a-407c-a44d-e11e49986076,cac42993-c181-43e9-a21e-faa65a3ce402
12eee055-cf30-4389-b774-ebd64f631a85,5/23/2015,7/29/2011,QF2853,Requires gentle handling,98a430c0-803c-496e-a88b-25362fc2f4b0,71d9f58d-33f7-49f3-8a79-ac7b1bf10909
33851af8-1153-4d90-963a-98ae5ef678f7,4/15/2019,9/26/2006,SQ3273,,ea61edeb-35c1-45cd-a852-42239e77c6d5,80fcff5f-14af-4221-9273-3279125ac847
1b28d2bf-4ae2-40cd-8df1-b256bcabce10,6/3/2017,1/6/2025,AA2486,,09f5120e-798c-4e49-b817-79f828cd4df0,6d851902-c0e0-4612-afa8-002be4e5b27e
09f3afe2-6f57-4d49-855c-4578fdac5f22,4/6/2024,1/2/2018,EK5965,Must be groomed gently,1570fb23-fc76-420f-bf9d-2b9ff9c9a21d,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
0a09324f-cd8d-42b5-b6b2-286de6f349b3,9/20/2007,3/18/2007,UA3321,Needs rest and quiet environment,db0bafe1-944f-438c-85ac-6430b78c7c14,5e7a318c-92b3-4796-8436-311a8fd9a466
a10d8c81-5071-4969-8707-d64120a2922e,8/1/2020,8/22/2008,KL2423,,66c49056-f194-49fe-bbf8-d32aa37f24f3,0a8c3faa-c02a-4045-a3bc-ab29aa3e3d6a
11d96e35-f648-4f3a-a531-5b76f3801b07,6/13/2018,3/21/2001,AZ3332,,b96cd56f-c123-4edf-b364-46cd0d6c9d95,54659c5b-01e5-4fed-a960-88e75d563c52
2eed367b-1a07-4fb4-8225-a89401f05a85,7/8/2014,2/24/2007,AV9376,Avoid exposure to bright light,f2e50000-50e7-4a6b-a37e-8efe5b0b87a6,0211b722-86d3-40b2-afbc-84e904f09f4e
0a7127b5-1e94-42d5-b8d0-39cfa90cb69b,9/19/2013,10/13/2020,KE5573,Requires special bathing products,8ce02a86-da40-4e39-87bd-2d5f99c26f04,ab5db6a6-a808-4948-9d58-9768db0fc32f
bc5f8b80-5d62-4684-9849-033061ae2919,4/11/2001,1/29/2021,AZ4758,,2a76ce0a-8787-4d08-a099-4ec07973eb2e,0a072ed0-8644-4e9b-9642-eac56eb9be23
e9484bd1-2b59-4a06-a6c0-d4222fc12f68,3/31/2015,2/4/2001,SA3372,Requires special bedding,a28e9e76-ff7e-4950-b133-dbb8e65e48e9,4bdd6d6a-c33f-428a-9daf-982ba21473ff
da3ee186-aced-4868-be3c-6f54d5517d4d,5/29/2002,9/4/2000,IB8421,Needs regular vet check-ups,04f2eab9-66ac-4f19-8f51-b8028fde8a47,5718e850-a7b4-4973-8bc7-9024e8de7f1c
8a27a7b2-5c71-4885-96b8-ada81f0df9ed,1/2/2024,12/1/2001,BA3679,Must be kept warm,fb3bb8fd-e409-4581-aeba-7ae0eb100b00,f21964c5-db3e-4b57-81fe-b6b0bcba8f80
afbfab01-b2de-4c9f-8925-2951469212c7,10/23/2001,6/12/2010,BA7629,Has sensitive skin,be065e77-0f84-4eea-92e6-0d13b9ea0159,cac42993-c181-43e9-a21e-faa65a3ce402
a2f78250-d80f-48bf-a3ed-4b8a3a4e3b5c,8/22/2014,6/15/2004,SA5534,Needs regular ear cleaning,7890afaa-ff01-4666-a2a5-3e76fab902c0,bb7d95ae-576a-4f6f-b81a-3e7fc9ae07ee
94d0c3e4-9fa6-4ef2-bb41-d595951e5f6c,12/8/2018,12/12/2015,KE7908,Requires special bedding,c1ff8221-ce72-49cd-9113-ae96371f94ab,77f8434e-5ce3-4408-b567-f8574252c188
119450b9-4054-4181-bb52-506bc465fd1e,12/2/2009,1/7/2021,AI5177,,18ce9e6e-abf5-41a8-ac95-bd793699ffcf,1c08946a-c7af-40ef-a6ff-d7e31e52fd24
f8627811-6847-4c3f-b5f3-b8796c239a77,9/27/2010,9/28/2007,QF1391,Must be kept warm,718a3c1b-7b12-4a76-9562-28c0eaa11ddc,b01e6877-4437-4dbe-9ec7-8100d13cbee7
0608dbfc-3881-42af-9ed7-526554f397e4,1/10/2002,5/10/2012,AC7595,Needs regular vet check-ups,e7d40515-138b-4b85-8626-933270cff1ff,957a5eaf-f85e-406d-b864-44455a6c92dc
039b3c3d-8641-45bd-b243-7afc994c76bc,10/9/2022,1/21/2002,ET1457,Has sensitive skin,e94d1c73-120e-4426-83b7-7e90abd99121,c9640fd1-3aec-4cfc-b534-85beaaba08cb
a54f20d7-dacc-4257-b77f-1df3df814758,4/16/2001,6/8/2009,SK8608,Requires gentle handling,fdb2cc9d-acb2-4170-a0bf-b8c272666f97,e0116204-1c52-4e68-ae53-0b079a01da2e
3c22f0f3-15b8-4711-a8fa-295e3f8d8e02,9/2/2018,1/8/2005,EK6770,Must be kept warm,9df9a67b-8bc6-4dde-85e7-af9b5b73b755,6f671115-16aa-4ad8-9036-bd8dea75fb95
62c64cf3-58f7-4508-aa31-b63050ba4d7c,4/8/2018,10/25/2024,DL4434,Requires medication for anxiety,d7f5ebb8-4da7-46ca-81dc-02df51635999,e04d6a28-c336-4ed5-a055-6e20581c18b3
107f50d1-d306-4764-99bf-50220057563d,10/3/2004,5/2/2015,QF9280,,3f0d0721-1d23-4cdf-881a-ec1a3ca46701,961b9265-d2ee-4aaf-a872-af1b990318ed
347b6e47-00cc-4268-ab61-3f732a104ef6,8/23/2003,4/20/2023,KL4907,Regular hydration,4c4895ff-6fc2-49bd-ac5b-ce70f2f2859a,bacb6ea8-4cc2-470b-a0df-7ba914009094
496c0e6d-144d-422e-8379-3046ab080240,6/15/2011,7/17/2009,IB8280,Requires special bathing products,cf4905b2-7606-46b4-9b51-f0105588647d,29549e64-1715-47a3-af68-a0b722e65edc
d4c780d2-ad93-4d7e-9cc4-815f0eb2650a,4/15/2007,8/19/2001,SK2434,Must be kept warm,4d8688bb-9a98-436d-a050-08573fa2b641,2c5074b6-1bfb-49a3-bd51-85aae7f86ffd
b0342efb-192f-4c83-8eae-7d8a188fcb22,9/22/2017,5/31/2001,AC2475,,f6f8e8b2-23db-405a-b929-205287d06466,b269d019-21fc-4990-bd31-33fd8165458b
18de837d-a5e8-4c40-b407-cea0e7d7cb07,5/13/2000,9/11/2021,BA3718,,78cfbc3e-df02-427c-80e4-84326a83d084,0741df1d-e8e1-4360-86b4-368827bcf00c
6310787c-9cbd-4504-a716-15070f3e502f,1/4/2025,7/31/2021,DL3726,Avoid too much sun exposure,0ed351b9-3b23-4a40-aa8d-2ec9ef572efc,83d8516d-c8f4-4b2a-a804-aeaf64784d76
797f5873-13ef-422b-adee-563b9fc3d6ac,2/17/2005,4/8/2011,SQ5996,,0a73f3f0-0604-4ef2-aeea-0ffda0e40381,2d93dcee-7b81-4aa2-94f0-c1ca4772c4f8
a4adaeb0-8165-4ca0-99e7-d3348d10c5e8,2/2/2018,6/5/2005,AZ1037,Needs a special diet,db5393fd-3226-41f0-9487-690c9ecf39ef,97411cb2-9dc1-4db1-9523-c24003fd502c
eece69e0-6ba1-4bf3-8285-ac988c07a0e8,8/1/2015,7/5/2024,AA2376,Requires medication for anxiety,07fc710e-c608-4d59-baac-af983dc9c878,2b3f83d3-249b-4c26-816e-2bf68a066252
142fd64f-9616-446a-b652-3b926446edc1,5/19/2021,2/18/2011,QF3681,Requires special bedding,e19d1c10-6f10-4dc7-9547-defb623993eb,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
6d7bf635-918e-4a41-b95c-3bec24de7924,4/8/2011,7/9/2001,LH1832,,9558a400-9903-469b-a5de-c17c83ba4d4f,7ecf7727-7970-47fb-a86b-72ba25d6f4c8
27332c4a-9220-4b12-bfd8-df37faac7c93,10/4/2021,11/3/2001,AZ3705,Needs regular ear cleaning,9ee16fbe-13e2-49b2-801c-e361569b8e06,2dd1b5c7-db3a-4a91-82e3-af96d3ef3da3
d206339c-64d4-44aa-bd3f-74431204fefc,7/8/2005,1/18/2020,AM4822,Must be groomed gently,f516bd7a-1650-4733-9ef7-bd51ecda02e9,71d9f58d-33f7-49f3-8a79-ac7b1bf10909
425b7626-3176-4d97-9039-ea584da19ead,10/9/2009,12/7/2006,WN4981,Needs regular ear cleaning,d6271cfb-f135-47b7-912b-2fb12168eed5,988a967b-7d8d-42f9-81ec-a5fdbfae1f01
49796404-11ed-4648-b723-089f2864868b,7/10/2009,3/11/2002,SK4698,Requires gentle handling,ec7047d1-dd33-4995-ae51-56f312329cb7,8e0cb857-abe1-490a-9519-95aebbd5770f
33020c08-9978-4c5e-8f3b-ca5c0dccb7dc,6/15/2004,1/28/2004,NH8164,Avoid exposure to bright light,a2a36d98-966f-462c-accc-6a145db4decc,e4a7c82c-8e42-4c1e-b1ea-6ce6fbb43d68
95253c4a-b618-45e3-9a5b-334a6e8ddfcd,12/29/2015,5/4/2011,AV9075,,1a8ec2d9-3ea5-4de4-9bec-2258e28491ef,f4e0ba35-e6eb-4047-818d-c55fb84eba0b
57584327-4614-47b3-b47e-a6827d56d275,7/29/2011,9/6/2022,AM1964,Regular eye drops,621344eb-f52c-4402-8160-fe984dd8736b,6d851902-c0e0-4612-afa8-002be4e5b27e
4580b7b6-b663-4176-90e4-6105db250c77,12/26/2019,3/7/2019,SK4122,,2e6e18f4-6a77-461a-9a9b-5e53b4ed2012,d4ef2080-b6c0-4f1a-971a-6eeb074bb4d9
8c476f5e-8e73-4fa8-ac6d-b983df277563,2/17/2007,8/21/2014,WN8342,Avoid stress or sudden movements,21c9bfde-d049-461a-99c1-c7dedb351431,cf9d8bad-6337-4911-b05b-991c0cd2a52a
811cf6a6-b676-4b67-94b9-ff2a876ae590,6/10/2002,5/5/2004,SA9741,,1b608ce3-1ead-476d-a019-5902c7f64212,96ed3445-5a7f-4f2c-aded-5c82df8aa250
05ddf2fb-693b-4fca-8242-769d762fcbea,2/5/2004,11/18/2014,AF8946,Requires gentle handling,77949b3f-457d-4e0d-99e0-a1871877606a,29549e64-1715-47a3-af68-a0b722e65edc
c11c05de-f9a0-44e5-b548-bdf187e1ce21,9/20/2022,10/21/2022,NH6529,Avoid too much sun exposure,75a7ba9e-611f-400c-9419-0f985ebd5c6c,01243cca-3841-4158-b375-4cf95720f081
03947750-ec79-4f91-8c77-84e77c658366,7/11/2024,4/1/2005,ET1495,,9cac5006-6131-4f27-861e-ec24afeb778b,da10b97e-86e8-4788-8edb-c41f9ac63ae4
58bc1cb8-4f47-4b20-81b7-25f04ed411cc,12/24/2004,9/1/2017,UA8748,Needs regular vet check-ups,1a8ec2d9-3ea5-4de4-9bec-2258e28491ef,96ed3445-5a7f-4f2c-aded-5c82df8aa250
34921ba5-cb7c-4063-b1df-f8d2a3cff7b4,9/3/2016,10/21/2016,LH7008,Special care for post-surgery recovery,55ad24f8-9c14-47c7-a80a-50bbc4ff31ee,53d5c300-566d-4631-bb65-9b816561c56d
476f7769-e120-4117-87fc-2bde59e91b37,11/27/2017,12/17/2021,QR3183,Must be kept on leash at all times,ebc29199-8075-4fcc-a0bd-011a19069ef9,f631237c-8a08-4b8a-a368-8a4233404dd6
b334c87a-26f2-4017-8b2d-23722cd78e3b,11/8/2000,10/31/2012,NH4005,Needs extra attention due to age,4cedd81d-3c34-4a04-a972-8cdfa28bcae8,508d26b7-1d68-43c2-b124-6bf3ca0a9f98
59724c3a-8028-427e-8617-6885815e13b8,12/30/2001,7/13/2020,LA5197,,1fff87ef-2da2-4a3e-9b19-5ccca572a2a3,e5532741-5577-422e-9105-28d7929467f5
244190dc-66b2-422d-9957-c7f751fcc7fc,12/24/2001,7/29/2016,AM1388,,d3861b52-5da1-4c9c-a8a9-0c9226868fdf,442d9052-e7ae-4445-abee-0d54ab499a27
9c4b80b7-2c4f-41b8-9b7e-25b1309d1f9b,7/23/2011,5/24/2001,UA9176,Requires specific flea treatment,0f7c4fc6-e523-4fb6-a298-5fcdddddd301,6619e9c2-cd0c-4d63-abb5-300cff1107ba
d8ce79d5-374a-4c07-bc03-4d497ed890ee,8/28/2005,5/25/2008,UA2787,Requires medication for anxiety,04548bbb-4234-45cc-9b8d-15c8a9ffb494,d4ef2080-b6c0-4f1a-971a-6eeb074bb4d9
e268caaa-e41f-4b17-aac6-04ccd2b9bf95,3/4/2003,1/15/2012,AC3188,Needs extra attention due to age,7bde1619-ec65-4129-b324-ef5730e4b675,cf9d8bad-6337-4911-b05b-991c0cd2a52a
a08074f9-8fd9-4db1-9695-fb1c99283656,5/5/2019,6/1/2002,NZ3010,Avoid high-energy activities,8170bff9-57fb-4421-81e7-fcae9469f652,cad85ce6-23de-4cc4-9e49-fac639778dac
7e5f273c-1fb8-44ee-82e0-d3b9eedab9fe,7/9/2022,2/15/2003,LH3189,Avoid stress or sudden movements,18fbc7e9-efd6-41cf-bb07-93c5d0e1ecbe,af047efc-d7ea-49c6-8e0e-842aa9cef34e
20f63ebf-50e4-441f-8b80-2ccaebc1b9c0,10/7/2007,4/27/2004,ET1457,Must be kept warm,cbcb30ca-398d-44ef-be68-a93c03bf2dc4,374a2bb2-1a11-4b74-a691-4e61fcff7b92
34a84798-e009-4fc4-9d8a-82ec4c25d0e3,5/31/2019,4/15/2022,NZ8550,,15321462-387b-490a-b456-54a1c1594de7,e4148937-626c-4053-9e9e-df25343e0bb9
2c229f12-1d6f-4c74-bf89-b8931eac226d,7/17/2014,8/24/2003,NH7905,Needs extra attention due to age,0d715760-99c5-4267-a44c-7c8f2329b49f,442d9052-e7ae-4445-abee-0d54ab499a27
9ab3ea45-07e3-44f5-aa8d-b80705406ea4,5/25/2023,8/18/2001,QR6001,Needs rest and quiet environment,5c28782b-8ee7-49a3-b4c3-cf5c5cc9f808,b1b11210-6b4f-4632-ab7c-f37db90d09f8
6c06acd3-1eb8-495c-bc53-5af55b379530,10/9/2011,1/7/2006,SK9921,Must be checked for skin irritations,83f2e9dc-6e6e-4d60-9aae-56f197c5eebd,69df9a5e-187b-464b-b5f0-84e4bf10dfdb
1d9d3fca-d769-4a32-8587-f14e80488a9c,5/2/2013,1/5/2021,KE1052,,22b5e085-e962-4784-8755-9bb63cb94944,84ca2cb0-55ec-4c3b-b258-341578559ccb
8028cf49-4a01-42fc-b0d6-359b29ade29e,7/14/2023,2/26/2012,AM4372,Needs assistance with mobility,c3555a76-11f6-4352-9e21-0cd89320b30d,96ed3445-5a7f-4f2c-aded-5c82df8aa250
f087e2f9-a7ff-443f-b038-4ebb9d6746eb,10/10/2016,4/6/2022,KL1835,,d4e9a132-3b6c-4e7a-8db2-8d19514426d1,84b08ece-2ce5-4a1d-b2b8-6a11ed82048f
6f9df13c-cf1a-423d-a2a4-e4153dbe1d03,1/17/2007,6/13/2002,EK2700,,4c71fa66-ef01-4a08-bee1-acfed0c2ef96,6957b22d-260a-44b5-874d-a5d4d63f27e1
04670be9-1a52-4c5e-b0fa-8f9e8d6364ca,5/24/2015,9/2/2018,TG2287,Avoid high-energy activities,95f76ee5-f2fe-43aa-a391-822c9a3fa99d,84ca2cb0-55ec-4c3b-b258-341578559ccb
69d351a7-f287-4391-a2d7-b3afd5fc7593,9/15/2006,9/26/2002,NH2293,Special care for post-surgery recovery,d01d5b31-7f79-4821-9509-6e9b1788029a,584795f4-f313-47e2-b4b1-44ce3ed36153
474281b9-c40c-4a65-9b04-dc203ab5fea1,11/22/2004,11/13/2000,QR3362,Special care for post-surgery recovery,b87c9da3-feb5-46e9-af53-dda698175ee0,5f0cf5be-a023-40cd-a4a6-f03ea0144a04
901d70c8-0f9a-4497-ad51-a8cb902fe402,8/23/2020,10/24/2009,SA8854,Requires special bedding,589bedb9-77a9-43b5-aaa2-82beaddd5687,caddb1b9-c89b-4d08-b893-bccbd5d7e2e8
7ff16d75-7d3b-4ce3-90fd-0a31e66f21d4,4/10/2022,2/7/2005,CX3000,,b1ebf5ee-0ab9-4a90-a35c-d578b718cf1b,2b3f83d3-249b-4c26-816e-2bf68a066252
116b7eef-b84f-487b-84f3-6a6de1348a7d,2/10/2022,11/22/2016,QF9353,Needs assistance with mobility,fcaa71e4-bb3c-4dad-a499-6115d22965c1,77f8434e-5ce3-4408-b567-f8574252c188
fb93f07d-f99d-4fb8-8fc5-c6fc3740197b,2/19/2020,10/17/2012,SA9741,Needs extra attention due to age,a4325cf1-4f6d-4bdc-b626-82dda58b8c67,fb6b964e-04c4-4866-b44e-d5dcd4aee43b
bd0c18bd-e8de-4db2-af98-5b40c24d5a0c,4/14/2012,11/9/2010,DL9764,Must be groomed gently,77ac57b7-2992-4588-af0e-63cbd0967d4d,cf9d8bad-6337-4911-b05b-991c0cd2a52a
fc782482-98fd-4595-bdab-dcd91e468a66,7/23/2020,4/6/2005,SK3209,Regular hydration,a95d488b-4958-4df8-94ba-12549e6f18b6,0211b722-86d3-40b2-afbc-84e904f09f4e
70fd5965-72de-424b-a0f5-f86ef1692864,6/22/2006,7/26/2005,SK4800,,ee89b3bd-5785-4056-9167-aca82823f943,0211b722-86d3-40b2-afbc-84e904f09f4e
55fa74da-39a7-405c-a7e9-6d0af4fdc027,7/21/2011,7/23/2004,AM1632,Requires specific flea treatment,cc29295a-524a-45d8-85eb-96ccbda82117,da10b97e-86e8-4788-8edb-c41f9ac63ae4
766ace4a-38c5-4d87-979c-04844e98ec3f,12/6/2011,1/27/2010,AI4844,Needs extra attention due to age,edb4a7a6-ae5d-4415-a415-6a431155968f,caddb1b9-c89b-4d08-b893-bccbd5d7e2e8
87e74e9c-bfb8-45fb-bd6e-648589f7c716,12/15/2005,2/21/2002,QR3221,Must be kept indoors,3d26751e-39cb-4492-a71d-a4ccf433c9ba,053713f3-b33f-48a3-abf5-8c2dfab04c85
649e2267-812b-4a65-86ed-43203fd58534,5/6/2004,3/9/2021,QF8539,Must be kept warm,14cd0932-795c-4f30-9475-15912d193a4a,1a40a0d2-cec2-4514-901d-97f352b3c471
461b10a6-59c9-4a45-98e3-28111ec4a909,12/19/2014,1/24/2015,NZ9063,Must be checked for skin irritations,0482cede-0349-4474-be2b-7ffe4b8313a3,3d0bbbf0-73bf-4e5e-8e66-fd267720a19f
fe9da833-c479-4c55-a7c7-7868f69dfddd,8/16/2021,8/24/2011,SQ4019,Needs frequent short walks,027ed66c-bb1d-4dab-9076-67c814f1563f,83d8516d-c8f4-4b2a-a804-aeaf64784d76
84367756-6630-4313-9c58-76b8d1ac4ffe,10/16/2019,9/11/2001,AV3031,Special care for dental health,b4556c90-88ae-49eb-a24c-dd76cb758ec3,a9c5e2ec-1b94-40ad-8462-960f685889f1
6f3a19cc-42ad-4324-a924-8a38ed9adc58,1/14/2020,8/29/2021,NH7569,Avoid too much sun exposure,015e45c3-df0f-4924-a81b-c64c779e4ee8,4b3bba6d-399c-4450-9fdf-b2a7a50e6787
56afbf0f-b971-4dea-9822-ce77e1488704,10/30/2020,12/13/2016,AI9853,,78cfbc3e-df02-427c-80e4-84326a83d084,464699eb-0703-45d4-a294-b2c21e3de0e4
f55b907a-0e51-4847-bb60-a3bcbb01a47c,8/23/2023,11/26/2006,LH7515,Requires special bathing products,caf82e82-ed24-4545-83d9-e2fe0d32a200,5c77e60f-5497-438b-aee3-b20c46a31a64
1dd6a455-3d38-4ac5-b021-a72f9abf07df,11/4/2002,1/16/2004,EK7294,Requires specific flea treatment,a7ce1d5a-1645-4f5c-9d65-aea24e4d266e,d4ef2080-b6c0-4f1a-971a-6eeb074bb4d9
aded7d5a-7731-4db1-98f6-893e15a8fb2d,11/13/2015,2/4/2021,SA7154,Needs frequent short walks,cad89368-b77e-4c2d-a731-2ea3ea41fdba,43846b2c-e792-4f9c-8cb2-3534fc607fc3
690799ab-7c4c-4473-9b09-8f213a27f21e,9/5/2000,1/12/2024,AI1534,Requires medication for anxiety,5ae08177-06b5-4f81-aaf6-4cf934ce6094,a9154f06-e973-4529-bcf3-fc7733cc28f7
cd39ea66-1197-457b-8803-2c0cc32b01e1,2/1/2005,10/14/2010,UA5069,Must be kept on leash at all times,ee89b3bd-5785-4056-9167-aca82823f943,dab552dd-9544-48ef-9438-a9def7ca4f13
