appointment_id,pet_id,doctor_id,appointment_type,notes,status,created_at,updated_at,check_in,check_out
96b64b99-be35-452f-848f-162d1552c256,0f7c4fc6-e523-4fb6-a298-5fcdddddd301,8107fe7f-b2ed-410c-bee6-e4031dad6450,hotel,Arrive 15 minutes early for paperwork,pending,2025-06-05 04:42:16.798378+07:00,2025-06-11 11:52:11.798378+07:00,2025-04-03 09:15:10.199863+07:00,2025-04-06 13:15:10.199863+07:00
7a375a91-93e9-45d1-b299-ba8e33bda262,930857bb-0001-432d-8705-70fd465fa511,53f34619-10ca-4e6b-9bb9-98af7cf40298,hotel,Bring any previous test results or prescriptions,cancelled,2024-09-16 20:46:59.798378+07:00,2024-09-26 01:37:35.798378+07:00,2025-03-27 05:02:10.199863+07:00,2025-03-29 16:02:10.199863+07:00
607dfed1-4caa-4ec9-be23-dd9645ac2cdb,d7563d0c-8609-46f2-9768-159aef549307,5138111f-d091-413b-91ea-6e3775feaf50,beauty,Administer medication as prescribed,confirmed,2024-03-30 23:36:57.798378+07:00,2024-04-01 02:51:58.798378+07:00,2025-04-24 09:51:10.199863+07:00,2025-04-26 13:51:10.199863+07:00
07253d8f-7511-4d3f-a74e-823ad0864c9f,ae57b097-22ea-47b7-8598-ece09d470d07,69aafdbd-6faa-404b-8997-7bbc6a2494e2,medical,,completed,2024-12-21 11:43:44.798378+07:00,2024-12-28 18:10:13.798378+07:00,2025-05-17 07:36:10.199863+07:00,2025-05-22 18:36:10.199863+07:00
d5c79ca2-c387-43f1-b3ee-729e27daa1c7,8ea2e63e-7f94-4a91-b6e8-59add5558d0f,bd46dcb1-77be-4bd9-9ea1-628bd24763ab,beauty,Do not schedule multiple services on the same day if pet is anxious,pending,2024-02-07 07:57:21.798378+07:00,2024-02-16 16:39:20.798378+07:00,2025-04-29 12:07:10.199863+07:00,2025-05-02 12:07:10.199863+07:00
378278d5-013a-4f2a-89b3-5befd5fe8983,b0eb7254-70fb-4563-af51-ca8d5ec4f950,ad838a0b-2f6b-4517-ac01-6efa8c08f04d,medical,,confirmed,2025-06-03 09:27:01.798378+07:00,2025-06-09 11:22:25.798378+07:00,2025-04-10 11:17:10.199863+07:00,2025-04-13 19:17:10.199863+07:00
21a904cb-69cc-472b-9ba7-005859e01757,42271324-6763-401b-aced-8d40c81d09c6,6c20c901-e144-4ebf-a523-3d974f2e7022,hotel,Ensure pet is fasting before appointment,pending,2023-08-01 23:36:13.798378+07:00,2023-08-07 02:59:14.798378+07:00,2025-04-29 11:51:10.199863+07:00,2025-05-03 12:51:10.199863+07:00
cbd9b581-87db-4a05-bf5c-d3a2f7261ec1,096106f0-eb6c-405b-8920-10dce9cb24d1,7be01214-248a-4ca1-a35f-e6a24b140cb8,hotel,Wear a cone if recently treated,completed,2023-08-16 20:26:48.798378+07:00,2023-08-16 21:16:04.798378+07:00,2025-04-06 03:21:10.199863+07:00,2025-04-07 13:21:10.199863+07:00
45d45ca0-853b-4e9f-b657-7b2a3b040fb6,04548bbb-4234-45cc-9b8d-15c8a9ffb494,58834369-c955-4e18-a6e1-62214dbea66d,medical,,confirmed,2024-09-28 20:44:39.798378+07:00,2024-10-07 06:48:17.798378+07:00,2025-04-02 16:49:10.199863+07:00,2025-04-06 20:49:10.199863+07:00
21817485-12c5-4493-a7d2-5c796c91ce58,1d687154-c546-41ce-b504-b394237fd8c3,59dec043-c4be-45c4-8284-816ead71a20f,medical,,pending,2024-06-12 05:00:08.798378+07:00,2024-06-20 16:41:55.798378+07:00,2025-04-04 17:22:10.199863+07:00,2025-04-07 00:22:10.199863+07:00
76fb42d9-e22b-45de-8ec9-b1cab46c73c1,8777936c-4df4-4ae7-94f6-b20445fe500b,c1f8d5b1-96ce-4dd2-86e3-c2e451a21f59,beauty,,completed,2023-08-09 13:27:48.798378+07:00,2023-08-14 21:40:09.798378+07:00,2025-05-02 07:53:10.199863+07:00,2025-05-06 17:53:10.199863+07:00
c65ade58-7f69-4a80-bf57-b421edb1d865,f5778c4f-3696-4aa1-ba5a-abe9ad5502a1,6cf5e671-a006-4a0a-a550-87b2a42e0123,hotel,Do not bathe pet before the appointment,cancelled,2024-08-23 14:32:09.798378+07:00,2024-08-25 16:37:49.798378+07:00,2025-04-12 11:09:10.199863+07:00,2025-04-16 18:09:10.199863+07:00
5057fb61-bcd6-4dc2-b264-78e724d4a4ae,f6773a39-6935-4285-9b07-21cecdcd8868,4910bbcc-43c9-4354-9475-d68f3084f2c0,medical,Ensure pet is not exposed to other animals prior to appointment,confirmed,2024-09-07 23:35:54.798378+07:00,2024-09-10 05:48:35.798378+07:00,2025-03-12 13:01:10.199863+07:00,2025-03-14 22:01:10.199863+07:00
a81f03b8-34a0-473b-9274-426685ef3b1b,9ee154a7-2d22-4570-8c38-6839eaa86565,c1ef28d6-ed37-4772-932d-1c00976284d9,hotel,Bring a sample of urine/feces if requested,confirmed,2024-06-16 04:59:39.798378+07:00,2024-06-16 05:21:15.798378+07:00,2025-04-08 19:03:10.199863+07:00,2025-04-12 02:03:10.199863+07:00
e6ab5dda-721e-4ddf-b3f9-3d362711b647,e9b60d39-cde2-46ba-bc22-b9fea4bd6213,3889a284-e09b-4474-9570-0900d8832a1d,beauty,Bring a sample of urine/feces if requested,cancelled,2023-10-01 04:47:23.798378+07:00,2023-10-02 16:44:16.798378+07:00,2025-03-31 13:45:10.199863+07:00,2025-04-04 18:45:10.199863+07:00
4bb7bee6-00cd-494b-983a-36f7e6be0392,df56c542-b8cd-4cad-8353-fb9d9e77e5f9,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9,hotel,Confirm appointment 24 hours in advance,completed,2024-05-31 19:23:32.798378+07:00,2024-06-10 03:13:37.798378+07:00,2025-05-03 08:32:10.199863+07:00,2025-05-05 18:32:10.199863+07:00
dbcf87ea-73da-4b59-acf2-8b8e071302da,4e644076-1568-408e-bef9-4239fa92ee76,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49,beauty,,cancelled,2025-04-30 05:31:16.798378+07:00,2025-04-30 10:19:09.798378+07:00,2025-04-22 00:24:10.199863+07:00,2025-04-27 07:24:10.199863+07:00
b70ff2b6-b5c6-4a4d-9308-0c8fb6d8fc4d,ed58ab22-b9f3-421a-ad5d-7a59611d2e7c,9b6f2907-e03b-468e-a800-42764939c755,beauty,,pending,2025-05-08 02:32:48.798378+07:00,2025-05-11 04:31:13.798378+07:00,2025-06-06 22:45:10.199863+07:00,2025-06-08 02:45:10.199863+07:00
5a6516f8-3a95-4f89-bdc5-dd16fc970acf,b5bf2003-07a5-4a83-95c7-bde84f67ff39,ff80b442-fa33-47bc-ae1c-62dfcda5af4f,hotel,,pending,2024-10-17 16:27:59.798378+07:00,2024-10-18 01:01:13.798378+07:00,2025-05-15 23:54:10.199863+07:00,2025-05-19 02:54:10.199863+07:00
c9ac18d5-3b76-4798-b99b-51ada774d152,0474b0f3-2fbf-420a-b1e4-0c384e1886ab,fa708656-df65-46b0-b7a7-05d398594045,medical,Let the vet know if pet is pregnant,cancelled,2024-01-04 16:45:17.798378+07:00,2024-01-09 19:59:02.798378+07:00,2025-04-20 03:43:10.199863+07:00,2025-04-25 08:43:10.199863+07:00
f307d089-a3d3-43d3-b2d2-ac910de80a63,0ee2b6ea-dad4-4b96-a635-957ee3285b89,e502413f-1446-4859-ad29-42cf0b23affc,hotel,Bring any previous test results or prescriptions,pending,2024-05-03 18:34:22.798378+07:00,2024-05-10 23:30:18.798378+07:00,2025-04-22 18:48:10.199863+07:00,2025-04-28 01:48:10.199863+07:00
82558791-6794-4ee8-9f63-41e3caa12c01,7cdd60dd-590c-4280-a249-9b93f1f0b821,5f897080-971b-414a-836b-f285cdd7664d,beauty,Wear comfortable clothing for handling pet,cancelled,2024-08-17 05:58:29.798378+07:00,2024-08-17 09:51:23.798378+07:00,2025-05-10 23:57:10.199863+07:00,2025-05-14 02:57:10.199863+07:00
150f7a02-00f0-4b62-9aa1-ebe925c65bc0,5ea510bb-1ea0-4144-b036-10b60fd45bb1,d43a714f-e588-45a0-89db-17076cfbc3ab,medical,Do not bathe pet before the appointment,cancelled,2025-05-25 23:39:17.798378+07:00,2025-06-01 01:15:50.798378+07:00,2025-04-10 06:33:10.199863+07:00,2025-04-11 13:33:10.199863+07:00
38c3592d-e27e-447a-b09e-f40cb7cc4db1,f6773a39-6935-4285-9b07-21cecdcd8868,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e,medical,,pending,2024-11-11 06:31:48.798378+07:00,2024-11-11 12:14:11.798378+07:00,2025-03-19 16:46:10.199863+07:00,2025-03-23 02:46:10.199863+07:00
7ff47455-7bd7-4647-a63f-a46ca915b8c4,657278f4-1796-4bbc-8041-e4ea58723c39,59a5799b-f267-4a79-9919-35e5524f32e8,beauty,Let the vet know if pet is pregnant,completed,,,2025-05-18 18:58:10.199863+07:00,2025-05-22 03:58:10.199863+07:00
ab781260-411d-4ae7-a35b-28d07d282d32,cba3088a-064c-4261-82d2-0c2719d3b33a,6fa17213-2997-478f-88e3-7f421a65d670,medical,Monitor pet’s behavior before the appointment,pending,,,2025-05-02 04:22:10.199863+07:00,2025-05-04 06:22:10.199863+07:00
4e5bb327-bfcd-44f9-8041-eac18f6d5332,b2ca6a45-b984-484e-b0d2-fca0d9a21a45,92fabd46-5cc7-4450-8d51-ef1a37c722c1,medical,Bring a sample of urine/feces if requested,confirmed,,,2025-03-17 17:57:10.199863+07:00,2025-03-21 02:57:10.199863+07:00
0e207e5b-f0c8-4152-a0a6-4706fcf1aeaf,8ce41e64-d7f1-4b5c-bd97-a299e6e0d202,10fcbf43-8537-4af0-900f-a2fd5d375c54,medical,,cancelled,,,2025-04-27 01:43:10.199863+07:00,2025-04-28 09:43:10.199863+07:00
57ba522e-e33d-4ef8-afe6-7f8bad659307,d8d10c8b-7fdc-4bac-935c-42a9609b190a,29b3f44e-fea8-4bc0-ae38-f02354458167,medical,Bring a sample of urine/feces if requested,completed,,,2025-04-21 18:20:10.199863+07:00,2025-04-23 18:20:10.199863+07:00
aca51c05-c690-48a4-84cf-2b57f7a6f768,01d0d18c-2bb4-4908-9f4d-006ac1ff8f75,df24be23-3319-49ac-a0cf-bacd4af8629e,hotel,Monitor pet’s behavior before the appointment,pending,,,2025-03-09 18:01:10.199863+07:00,2025-03-13 00:01:10.199863+07:00
df737164-c569-4ef8-a138-af5255ecb1b3,7b6434b6-e3b9-45cb-a1a7-cc5e6e3d2c28,d3e25d60-5188-44d7-b270-9838793a6661,hotel,Bring previous medical records,cancelled,,,2025-04-10 14:55:10.199863+07:00,2025-04-13 14:55:10.199863+07:00
ea569197-1b0c-4a65-aff2-5b3e2a70d258,618878ec-a529-4830-ab7d-1e631b71bf9a,fd06252f-695b-42c5-bb7b-3050556b7cdf,medical,Do not schedule multiple services on the same day if pet is anxious,confirmed,,,2025-04-17 11:33:10.199863+07:00,2025-04-20 18:33:10.199863+07:00
c3b990af-b219-4133-8060-b34a6a9fb980,8ea2e63e-7f94-4a91-b6e8-59add5558d0f,39305a66-22f1-4f41-a3ca-438e5ac802ea,beauty,,completed,,,2025-05-12 00:27:10.199863+07:00,2025-05-14 00:27:10.199863+07:00
6624c84b-7ab0-42ec-9607-9ec2309025fa,f2e50000-50e7-4a6b-a37e-8efe5b0b87a6,1e92cf7f-0bbb-4227-bb3e-ba7afbff168f,hotel,Do not schedule multiple services on the same day if pet is anxious,cancelled,,,2025-05-15 03:04:10.199863+07:00,2025-05-16 11:04:10.199863+07:00
19eb7e1f-b298-40c4-8be0-67b1ccab0ebf,4937d174-e699-4ee0-b1ce-777bf1863282,36cf5e41-9389-49c2-a270-f71fed091abf,beauty,,cancelled,,,2025-05-11 17:24:10.199863+07:00,2025-05-17 00:24:10.199863+07:00
0eb953bd-040d-455a-8b78-f6282de7e879,18301681-30d5-4e6e-a934-63fe7c78ec32,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f,medical,Pet may need to stay for observation after appointment,cancelled,,,2025-05-26 14:09:10.199863+07:00,2025-05-28 19:09:10.199863+07:00
16f32dfa-8797-4512-b79e-aec23208607f,e6603bfd-1178-4d40-b967-598e8585358a,046e7437-99b9-4910-810c-ba512baf5dc9,hotel,Ensure pet is not exposed to other animals prior to appointment,pending,,,2025-05-25 00:20:10.199863+07:00,2025-05-26 07:20:10.199863+07:00
79803604-b0d1-43ca-95cf-c94b94431bb3,6f0e4d04-9b5b-4a23-b3a7-0febffd0aa6e,7d70ed67-a9b0-428b-a58d-04291a486adb,hotel,Wear a cone if recently treated,confirmed,,,2025-05-01 10:54:10.199863+07:00,2025-05-04 19:54:10.199863+07:00
8605bcfa-fc36-4587-ac42-ecb9e8f51f63,f6ab528a-8481-4ce4-a7bf-1bd7c0df1ec0,105597e4-2d76-445a-9dbf-bde5a3b43468,beauty,Avoid stress for pet before the visit,pending,,,2025-03-31 07:20:10.199863+07:00,2025-04-02 10:20:10.199863+07:00
d2e937fe-ed89-47d5-a6a3-bb0038685506,286cabf3-c513-46ee-a432-0f3ec8a80dbf,04503ce2-1243-46f9-ae42-1af6f8ad168b,beauty,Avoid stress for pet before the visit,cancelled,,,2025-03-29 10:22:10.199863+07:00,2025-03-30 10:22:10.199863+07:00
670bcd69-0b97-4510-a458-5604de91877c,f039db84-1055-415d-a317-a29fd4152989,71388745-ca94-490e-b396-5d964572341c,medical,Monitor pet’s behavior before the appointment,confirmed,,,2025-04-14 14:29:10.199863+07:00,2025-04-15 15:29:10.199863+07:00
ecae9889-7293-4b92-bbf0-d18697d4dc6b,12387f5a-6d27-4d41-9cc9-4e4eedf92525,956c1eba-3a3a-4144-93eb-bb682410af5b,hotel,,cancelled,,,2025-06-04 01:29:10.199863+07:00,2025-06-05 08:29:10.199863+07:00
81a4266e-cd9b-4a8d-8f15-6ae318063437,a26603bc-9fec-4f89-ac70-d452b0b775f2,2c7c2c60-3a11-4e88-abec-fd423ee25cc7,beauty,Special care instructions provided,completed,,,2025-03-27 21:01:10.199863+07:00,2025-04-01 01:01:10.199863+07:00
7bcf4aab-0b84-4008-978a-e2cf680ee40d,ea61edeb-35c1-45cd-a852-42239e77c6d5,06879170-70e7-47e0-804c-214d61f5d003,hotel,,pending,,,2025-04-27 01:27:10.199863+07:00,2025-04-29 03:27:10.199863+07:00
f7279e90-1239-4d14-8146-442175cab0a8,d651e3f2-002a-42f2-b6e8-b45fa8045c19,21c929ea-69b1-4422-823b-35f2b4a913a9,medical,Bring vaccination records,completed,,,2025-04-08 10:11:10.199863+07:00,2025-04-12 19:11:10.199863+07:00
ed3230da-1533-4b86-8db6-cad8b199202a,2018a24d-1c67-4e56-8a28-4baaa15c514e,337f4d29-5977-4e76-b493-41dd50e41a3f,hotel,Avoid stress for pet before the visit,pending,,,2025-03-30 06:03:10.199863+07:00,2025-04-02 14:03:10.199863+07:00
23569b4f-6baa-4eba-a200-cc4133eec8e8,bc517a61-6955-43ce-a0b5-4330fd4f7ddd,f9afc424-5634-40df-ae60-96d332a70aa6,hotel,,cancelled,,,2025-03-27 10:27:10.199863+07:00,2025-03-29 13:27:10.199863+07:00
04657877-fb59-43c1-857e-bd96b9ad71f3,c2d0ad91-fd6b-4dbf-99e3-6929b76c60ac,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa,medical,,confirmed,,,2025-05-03 14:52:10.199863+07:00,2025-05-06 19:52:10.199863+07:00
458122bc-3acf-4f13-9b21-02108c33fda9,59281984-ea6b-423a-a868-a7a602d8738d,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a,beauty,Wear comfortable clothing for handling pet,completed,,,2025-04-23 02:58:10.199863+07:00,2025-04-24 11:58:10.199863+07:00
6770d789-b254-4703-a724-15b255e06ec7,bb78f929-507e-41ee-a42e-92c639f6caa1,d01b7e67-8401-4e15-b7f3-a215096b478c,hotel,,cancelled,,,2025-05-09 07:01:10.199863+07:00,2025-05-11 11:01:10.199863+07:00
1953d7ac-e1aa-46e6-81b1-786af1f5dd07,12387f5a-6d27-4d41-9cc9-4e4eedf92525,8b3bf1eb-e145-4462-b600-02bb14e25c69,medical,Follow post-appointment care instructions carefully,confirmed,,,2025-04-18 09:50:10.199863+07:00,2025-04-19 10:50:10.199863+07:00
11e63a53-08ad-40cc-b67f-ba3cee2d63fa,eb3da78a-f064-4869-b567-9b40dcdd2b14,6420d4a4-df96-479c-bbf0-cfb2d078ecf7,hotel,Ensure pet is well-hydrated before the appointment,completed,,,2025-04-06 04:24:10.199863+07:00,2025-04-11 11:24:10.199863+07:00
b6d3d1d9-03bb-4d50-8f19-81e9e5d38749,b3a5dd66-0876-4ab8-8edc-700754c26428,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74,beauty,Do not schedule multiple services on the same day if pet is anxious,completed,,,2025-05-04 21:28:10.199863+07:00,2025-05-05 21:28:10.199863+07:00
a0014a15-6c25-4afe-b0f8-9a38b45390d2,cba3088a-064c-4261-82d2-0c2719d3b33a,fe80d238-cdc7-45fa-8834-dd2ee51a68b5,hotel,,completed,,,2025-04-15 10:20:10.199863+07:00,2025-04-20 11:20:10.199863+07:00
e25a66db-9c21-4915-b844-49c1b8146742,b6da4323-c71a-4aeb-80a5-7f3fb4cd0c89,e187f354-a9b4-4800-9924-751f653920af,beauty,Ensure pet is up-to-date on vaccinations,completed,,,2025-03-14 03:58:10.199863+07:00,2025-03-17 05:58:10.199863+07:00
8a0b4b77-0a2b-47c4-97d2-2f497a1e2108,ddb17a4f-6a92-4d5e-a6ba-6967602d1056,700f536e-1c77-40d0-900d-b2b70b429a87,medical,Confirm appointment 24 hours in advance,pending,,,2025-04-19 23:30:10.199863+07:00,2025-04-25 06:30:10.199863+07:00
f278a80c-8631-4267-ba6b-06f21f903511,7ff28d7e-cde4-49a0-83a7-0caefc60d694,6a0a4d57-c67c-4659-8e49-da88220a4104,beauty,,completed,,,2025-04-28 06:51:10.199863+07:00,2025-04-29 16:51:10.199863+07:00
8cb67a96-0a8e-4d34-b821-cbc43237dd36,8b898ef6-4a22-49b6-8ba1-a0acc964e3f9,b3763f22-e06d-40db-b94f-25fbd158a4f0,hotel,Administer medication as prescribed,pending,,,2025-04-27 11:59:10.199863+07:00,2025-04-29 19:59:10.199863+07:00
06b0e86c-092f-4cc9-9be4-6a5238b7d3c9,dc75706f-e161-4c9d-ae03-576d8fa52cf8,5cc2cf52-b07d-4856-8fb3-cabbbfba4cb6,hotel,Pet should be calm before the visit,completed,,,2025-05-18 15:06:10.199863+07:00,2025-05-23 02:06:10.199863+07:00
122f6062-ef63-4763-b9a6-054618352fe1,98db2799-2fb5-4ddb-bbe2-01666a37adb9,c754e3c3-83fb-442b-8366-702e27264941,beauty,Special care instructions provided,pending,,,2025-03-30 17:16:10.199863+07:00,2025-04-04 00:16:10.199863+07:00
4a080a83-02f7-4086-a46c-1d9187015822,c05a9f65-5014-4656-956e-79e6f3022190,e35e3077-e068-434f-b35b-34afcae9c7d4,hotel,Bring vaccination records,pending,,,2025-03-09 16:53:10.199863+07:00,2025-03-10 16:53:10.199863+07:00
ad76cc26-0767-4fe2-a930-65a60c179351,9a0f3d31-4088-4cbf-9310-b3311940a679,e9e79837-7736-46ba-980c-9590776a4e68,beauty,Wear comfortable clothing for handling pet,completed,,,2025-05-21 19:51:10.199863+07:00,2025-05-25 21:51:10.199863+07:00
cad82c10-9fda-46da-bcc5-e19f5a8e4eee,7e5b8a28-8ff1-4d4c-b8d6-4953370ee2fa,e1ddc76c-3d35-47c9-b6b2-d8655a809d57,hotel,Ensure pet is not exposed to other animals prior to appointment,confirmed,,,2025-05-31 09:13:10.199863+07:00,2025-06-04 19:13:10.199863+07:00
e84867ae-fff8-4611-b2b8-f97026d3fc1f,1c84f6cd-4028-4ff6-b458-115fe66cf7e1,82852627-7d5e-4d6e-8721-4a2572fe0a35,beauty,Ensure pet is fasting before appointment,completed,,,2025-03-21 02:03:10.199863+07:00,2025-03-24 10:03:10.199863+07:00
a99f41be-d1b6-4bcc-acaa-dd6d8f070c83,a0ac3197-7be3-4ed2-896e-7ee364c296e1,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc,medical,Bring previous medical records,pending,,,2025-05-02 19:04:10.199863+07:00,2025-05-07 06:04:10.199863+07:00
7b1fc23f-dac4-43e3-b015-5008c945c956,da35e4f9-6fe9-457f-986d-f3f1fdac5393,09362660-6239-438a-ad9f-ff478ca8e70c,beauty,Pet should be calm before the visit,pending,,,2025-04-23 09:45:10.199863+07:00,2025-04-24 13:45:10.199863+07:00
bc8f4516-8492-4f17-97db-8f2c36813ddf,a9098263-6436-48ad-804b-1700696f24d7,d15a3590-f9ff-4cce-a728-56d6221344ba,hotel,Pet may need to stay for observation after appointment,completed,,,2025-06-03 13:33:10.199863+07:00,2025-06-06 16:33:10.199863+07:00
80c12265-c1ea-459f-a384-1135635d7298,3ce9e1fa-ff89-41bf-aebc-deb5726ed997,e30d0ea4-f63b-466a-917e-916943b69f42,beauty,Ensure pet is up-to-date on vaccinations,completed,,,2025-04-16 01:44:10.199863+07:00,2025-04-21 06:44:10.199863+07:00
8e55abeb-ef5d-4421-af9c-11fea79b18c9,c09ca923-2e35-4806-9ab7-a5c0f2c5da08,4168f51d-c2fe-4952-8416-57868f4035e0,beauty,Ensure pet is up-to-date on vaccinations,cancelled,,,2025-05-11 21:34:10.199863+07:00,2025-05-16 07:34:10.199863+07:00
a6bf4cfe-5642-4b05-999b-cbbb4cbd5d15,01afda33-4224-4bb1-abf1-a4eead65f486,d3cee14d-a1c3-4e19-ab98-92b4990320de,medical,Bring any previous test results or prescriptions,pending,,,2025-05-29 08:08:10.199863+07:00,2025-06-01 14:08:10.199863+07:00
f31ba0a1-ef77-49c6-a18d-352c83216efb,4368c2c0-58f7-46be-aa78-42e27102143a,bd837107-da76-4455-ab90-2f15ed49f2ed,hotel,,completed,,,2025-04-11 21:43:10.199863+07:00,2025-04-17 02:43:10.199863+07:00
56364506-fc01-4514-8264-dbf1769f174b,2cee435f-86b6-46da-be8a-c36259d08424,1dc3a843-bff8-4aaf-8900-61d38a92e100,medical,Bring a sample of urine/feces if requested,cancelled,,,2025-03-28 17:12:10.199863+07:00,2025-03-31 20:12:10.199863+07:00
a0957fa2-6d65-4d51-bc02-934bb74076d0,a95936c5-6d60-4c2b-88ab-89eab4fc8a5e,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca,hotel,Bring any previous test results or prescriptions,confirmed,,,2025-04-10 22:55:10.199863+07:00,2025-04-13 06:55:10.199863+07:00
5183f4de-4d7f-4959-a4f0-29d6176d9dc7,2fbf9828-be69-4fc7-99f8-5729e11284bb,95c9f549-e476-434d-b53f-87e302fddb14,beauty,Confirm appointment 24 hours in advance,cancelled,,,2025-05-06 18:08:10.199863+07:00,2025-05-12 01:08:10.199863+07:00
61d028f5-b4f6-4aec-8936-ed6c3917c357,4522cf6e-56fd-40af-b62a-dfcc329391f3,1c83e052-3cde-4332-9b7c-ede6a5098ff4,hotel,If pet has allergies,confirmed,,,2025-03-13 14:44:10.199863+07:00,2025-03-16 00:44:10.199863+07:00
1a1f14cf-09b4-4549-bd6f-54256f37facb,1fbe75df-8bc7-480e-aa14-d15e4f7acdba,4a845538-fa02-4876-a72a-6362160493fe,medical,,confirmed,,,2025-04-20 09:04:10.199863+07:00,2025-04-22 16:04:10.199863+07:00
192b4ee5-80d1-4f28-a83d-7d313d06afbc,5c28493f-b0e7-45bd-82ce-efccf69e8158,d2f12571-b206-4b77-a85c-5a887bc11300,hotel,,confirmed,,,2025-04-07 09:29:10.199863+07:00,2025-04-08 09:29:10.199863+07:00
8dc7264a-68da-4836-88c8-33516c26ddeb,d542bd76-8285-4116-829c-10a6ae339482,75139bb8-d800-42c7-9545-c9d3cfa628c1,beauty,Do not bathe pet before the appointment,completed,,,2025-03-14 15:03:10.199863+07:00,2025-03-15 19:03:10.199863+07:00
a929a9b6-af1b-4b0c-adfb-7a6ca737ed37,9558a400-9903-469b-a5de-c17c83ba4d4f,de52a307-8248-4c00-977c-f4160d9cd3e8,medical,,completed,,,2025-03-31 05:55:10.199863+07:00,2025-04-01 07:55:10.199863+07:00
8e53a061-c998-4bb5-bb80-8c79d3ae0304,116d59aa-5e05-41d2-9280-70d81b83118e,97230189-175a-4da4-8a7c-49397292c68b,beauty,Do not schedule multiple services on the same day if pet is anxious,completed,,,2025-03-25 07:55:10.199863+07:00,2025-03-30 18:55:10.199863+07:00
a27b35f0-716c-46d6-b69c-fb754f3e0b60,abec95aa-a983-47bf-9708-88bb07990b98,1c42e31c-c28b-4345-8116-39641c629011,medical,,pending,,,2025-05-08 08:57:10.199863+07:00,2025-05-09 10:57:10.199863+07:00
620b6ca8-50a8-4a8b-a2ff-42bdfddf996c,55ad24f8-9c14-47c7-a80a-50bbc4ff31ee,673dc36e-f276-4e88-8c62-bca1dcf32ea1,medical,,confirmed,,,2025-04-28 04:26:10.199863+07:00,2025-05-01 12:26:10.199863+07:00
8820b9cb-de3b-4af0-8b3d-87612a422624,1570fb23-fc76-420f-bf9d-2b9ff9c9a21d,b894e284-d6ea-487f-a6b8-a77c33ade36d,medical,If pet has allergies,confirmed,,,2025-04-09 01:38:10.199863+07:00,2025-04-13 09:38:10.199863+07:00
0dc3b476-869a-4ed6-9a16-544d8b4ed4b8,6015afbb-807c-4211-919b-c1dc75f738f0,ea3e2dde-50c4-4441-ad45-fbc007839840,hotel,,cancelled,,,2025-03-15 16:39:10.199863+07:00,2025-03-19 17:39:10.199863+07:00
f9d76ebf-cccc-4d00-8dbc-3bb6e941ac36,b8d070b7-813f-4d85-ae7f-f7fc2f14b7d1,0f10e7c0-877b-45c0-bd18-4d9efdd46061,medical,Do not schedule multiple services on the same day if pet is anxious,confirmed,,,2025-03-25 21:11:10.199863+07:00,2025-03-30 01:11:10.199863+07:00
09759c39-381d-4bc8-b0ad-cf7f4382e686,aa24c5a3-864a-42f8-a333-53e51d3aa756,80ba6dea-0188-4dcd-b625-2a6960147fca,beauty,Let the vet know if pet is pregnant,confirmed,,,2025-03-28 08:47:10.199863+07:00,2025-04-01 18:47:10.199863+07:00
02c93203-931b-4c14-a57e-d682f6c38429,fac8f5a3-3391-45c4-9779-4a59704a6080,2b504649-8c6f-44f3-8d5e-d2f45d47deab,hotel,Avoid feeding pet 4 hours prior,confirmed,,,2025-06-05 03:53:10.199863+07:00,2025-06-09 14:53:10.199863+07:00
54e9b37f-0d35-47e3-b5df-3c544f9f7f60,d68e5572-4d2c-484e-ab85-e87126248d5d,f43409fc-6e08-4b76-822a-b1f151010f5b,beauty,Arrive 15 minutes early for paperwork,completed,,,2025-05-23 03:59:10.199863+07:00,2025-05-26 07:59:10.199863+07:00
49f444fb-104f-4da9-b380-456408727c05,7e3ac777-1f84-4ef5-83a4-3723a9e7b82c,bc34e8da-60d8-4f6d-9d4f-de73f99c77d1,beauty,,confirmed,,,2025-06-03 15:40:10.199863+07:00,2025-06-06 02:40:10.199863+07:00
bc164e28-febe-4659-a535-7bd2c56bcd44,01afda33-4224-4bb1-abf1-a4eead65f486,214b2ba1-82ec-4777-9c73-11930c64b1f3,beauty,Bring a sample of urine/feces if requested,confirmed,,,2025-05-30 03:13:10.199863+07:00,2025-05-31 11:13:10.199863+07:00
74ba1f48-bb94-4a7d-8e98-1bee941c9784,c1ce3765-ce2d-4646-96d7-9f9580dcf99e,a6f6dd2c-f01e-4d4d-9298-3621e9ab1176,hotel,Wear comfortable clothing for handling pet,cancelled,,,2025-03-16 08:20:10.199863+07:00,2025-03-17 19:20:10.199863+07:00
